label,label_encoded
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
fear,2
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
happy,3
